url,title,source_date,content,category,author
https://www.independent.co.uk/news/business/covid-britain-armageddon-conservative-british-chambers-of-commerce-b2885450.html,Sunak: I would do the same again on Covid business loans despite fraud risk,2025-12-16T12:46:12.000Z,"I would like to be emailed about offers, events and updates from The Independent. Read our Rishi Sunak has said he would make the exact same choices again in setting up a Covid-19 business loan scheme which has since been criticised for the fraud risks it presented. The Tory MP, who served as chancellor during the pandemic, defended the rollout of the Bounce Back Loan Scheme as he appeared for a second day at the UK Covid-19 Inquiry, as the probe turns its attention to the government’s economic response to the crisis. former prime minister also told the inquiry that would have faced “widespread business Armageddon” if the government did not intervene, as he was questioned about the Coronavirus Business Interruption Loan Scheme (CBILS), another fund which helped prevent small businesses going bust in the early days of lockdown. Fraud and error linked to financial support programmes during the coronavirus pandemic cost taxpayers £10.9 billion, a report by the Tom Hayhoe, the commissioner, also warned in the report that Bounce Back Loans were among the schemes rolled out with significant fraud risks. Speaking at the inquiry, Mr Sunak defended his approach during the pandemic. “I would make the same choice again in the same situation, I would do the same thing again,” he said. Mr Sunak earlier said the government had “eyes wide open about” the risk of fraud in the scheme, which were backed by a 100% guarantee from the government, “and made the judgment that the risks were outweighed by the need”. He added: “Over time, we built in more protections. So if this happens in the future those protections will be there, but at the moment we launched this it was not as if we were sat there and just forgot to do something, that two weeks, four weeks, six weeks later we scratched our head and said we wish we had done that. “That was just not the case. It was a straightforward choice – we can launch this thing now and get going with it so the money gets to businesses, or we can wait, and I think that is the misunderstanding of this. “Waiting, sure you could have lowered the ultimate fraud levels by waiting and building some of these checks, but you have to then be confident that you were going to accept the loss of business that would result from that.” Mr Sunak had earlier insisted the risks of businesses not paying back CBILS loans was “unequivocally” worth it, when balanced against the risks of inaction. He told the inquiry the first few weeks of the pandemic felt “existential”, adding: “We were facing a situation where businesses, I think it actually came from the , I think something like half of all small and medium-sized businesses had less than a month’s cash in the bank. and that is why there was an imperative to act at scale and at pace to prevent what I think would have been catastrophic loss of businesses and jobs. “The independent evaluation has suggested up to three million jobs and half a million businesses that were saved as a result of these interventions.” Mr Sunak cited evidence given to the inquiry which suggested 4% of Covid loans had been estimated to be fraudulent, comparing it with similar levels of fraud in various areas of the welfare system. He added: “None of that is acceptable, everyone wants to see those numbers lower. “But in the context of a scheme that was stood up in days and then implemented over the course of weeks in a crisis, and necessarily having a different approach to these checks, ending up with an estimated fraud level of where it is at the moment, at 4%, which is broadly in line with peacetime schemes elsewhere in government, I think should be seen as a sign that this is far better than I think it was expected at the time.”",business,The Independent
https://www.independent.co.uk/money/best-savings-accounts-interest-rates-cash-isa-boe-b2886174.html,Best savings accounts before interest rates are cut pre-Christmas,2025-12-17T11:29:31.000Z,"I would like to be emailed about offers, events and updates from The Independent. Read our Last month was an eventful one for all things and finance – not least of all the vote which saw the interest rate held at 4 per cent. However, there’s another vote coming up on 18 December and it’s widely to 3.75 per cent – meaning it’s more important than ever to make sure your cash is earning a decent rate of interest while it can. Here’s our regular roundup of the best-paying of different types, including cash ISAs. Rates and products are correct at the time of writing, but always check that a product is right for your circumstances before opening. And remember, it’s very likely many accounts will either become unavailable or will change their rate on offer soon after the interest rate cut, if they haven’t already done so. There’s been a huge battle to secure cash ISA customers this year and that’s not likely to change given the . However, not all cash ISAs are created equally at the moment, so it’s vital you make sure you check any conditions attached to them before opening and transferring or paying in your money. currently have the highest rate we can find, at , after opening their new cash ISA product. But there are a few things to note. Firstly, like many others, it carries a 12-month boost so the rate will drop after that considerably – so ensure you mark your calendar to switch elsewhere whenever your bonus expires on any cash ISA. Also, to get the bonus with eToro, you’ve got to make sure you keep a minimum of £500 in the account for a full year make sure you don’t make more than three withdrawals. If you can’t guarantee that, this might not be for you – the underlying rate is far lower. Finally, with eToro, note that the interest rate is not quite the same as with other banks, as it’s linked to a money market fund (an investment fund in low-risk assets like bonds) rather than the BoE base rate. This can change without notice. is the next highest at 4.52 per cent if you sign up . The full amount includes a bonus of 0.67 per cent, which is for one year and is for current-year contributions only; transfers in are allowed and there are unlimited withdrawals allowed. As with almost every other cash ISA, the underlying rate is variable, so will go up and down with the , but this is another account which you need to be sure suits your needs first – the bonus is a much larger one of 1.7 per cent, which you won’t get if you don’t meet all the conditions. The most notable of these is that you have to keep the ISA for a full 12 months with them, otherwise you’ll lose that bonus interest. Also to note, Plum isn’t a bank, so your money is held with Lloyds, Citibank and others – this is perfectly fine and normal, but make sure you’re within FSCS limits with them. Get a free fractional share worth up to £100. Get a free fractional share worth up to £100. and in simpler terms, keep at least £500 in and a maximum of three withdrawals. The bonus rate of 0.77 per cent lasts a year. If you need more than three withdrawals, you’d be better with their Open Access Cash ISA, which is 4.27 per cent including the bonus, but offers unlimited withdrawals. are not as complex: sometimes you’ll need to open a normal current account with the company to get access to the savings rate, but there’s no obligation to use it unless stated. via their saver account, including a 12-month bonus, and is for new customers only. You have to open the savings account within 30 days of opening the current account (which you don’t need to use but offers cashback as a perk). Cahoot offer a “Simple Saver” with and other than a £500,000 limit, that’s really all you need to know. They also offer a Sunny Day Saver at which pays interest on balances up to £3,000 but not over that. It lasts 12 months and you have to choose interest paid monthly or yearly - can’t be changed after. Chip offers new customers a rate of for 12 months with three penalty-free withdrawals, or slightly lower 4.35 per cent for instant access. Two additional ones to note that aren’t quite as easy access for everybody: rate, but the minimum opening balance is £25,000. And while not an easy access account, if you know you won’t need cash immediately, OakNorth Bank pays but you have to give 95 days’ notice to get your cash. This rate tracks above the BoE rate, so if they do cut, you’ll still be on a higher rate than most. Finally, let’s look at the best one and two-year fixed-term savings accounts on the market right now. If you’re considering using a fixed product, it’s best to move before they are taken off the market, which may be the case if the BoE rate cut becomes near-certain – and they certainly are likely to disappear afterwards. The benefit is that you get the rate guaranteed for the full term; the downside is you can’t usually access your money before the term finishes. If you get a two-year (or longer), remember the interest paid impacts your savings allowance from that year all at once. and you have seven days after opening it to put your money in.",business,The Independent
https://www.independent.co.uk/news/business/new-york-australian-b2889975.html,BP to sell majority stake in Castrol to Stonepeak for £4bn,2025-12-24T08:17:19.000Z,"I would like to be emailed about offers, events and updates from The Independent. Read our BP has announced the sale of a majority stake in its lubricants business to a US investment firm in a deal valuing the unit at 10.1 billion US dollars (£7.5 billion), hailing the move as a “milestone” in its plans to strip out costs. New York-based Stonepeak has agreed to buy a 65% stake in Castrol. Castrol provides lubricants for motorists as well as for commercial vehicles and industrial sectors such as manufacturing. The sale is expected to raise around six billion US dollars (£4.4 billion) in net proceeds for BP, it said. Once the deal is completed, which is expected by the end of 2026, BP will retain a 35% ownership in a joint venture with Stonepeak. BP said the sale was an “important milestone” in its plans to overhaul the business and strip out costs. The oil giant has been ramping up overhaul efforts by selling off parts of the business to raise cash and run a more simplified group. It is targeting the sale of 20 billion dollars (£14.8 billion) of assets to help reduce its debt pile – with around 11 billion dollars (£8.1 billion) already announced or raised. Carol Howle, BP’s interim chief executive, said the agreed sale of Castrol was “a very good outcome for all stakeholders”. “The sale marks an important milestone in the ongoing delivery of our reset strategy,” she said. “We are reducing complexity, focusing the downstream on our leading integrated businesses, and accelerating delivery of our plan.” BP announced last week the appointment of Meg O’Neill as its new chief executive after the abrupt departure of boss Murray Auchincloss. Mr Auchincloss was in the top job for less than two years, overseeing the company’s decision to “reset” its strategy by scaling back renewables projects and renewing its focus on oil and gas. Ms O’Neill will be the first woman to run BP and the first outsider to take up the post, having headed up oil and gas firm Woodside Energy since April 2021.",business,The Independent
https://www.independent.co.uk/news/business/bp-meg-oneill-chief-executive-b2886865.html,BP hires first female boss after surprise departure of chief executive,2025-12-18T09:40:13.000Z,"I would like to be emailed about offers, events and updates from The Independent. Read our BP has announced a landmark leadership change, appointing Meg O’Neill as its new chief executive. This historic move marks the first time a woman will lead one of the world’s five largest oil companies. The FTSE 100 oil giant confirmed the surprise departure of current boss Murray Auchincloss, who is stepping down after less than two years in the position. Ms O’Neill, currently chief executive of Woodside Energy, is scheduled to assume her new role on April 1. To ensure a seamless transition, Mr Auchincloss will remain with the group in an advisory capacity until December next year. In the interim period before Ms O’Neill’s arrival, Carol Howle, BP’s executive vice president of supply, trading, and shipping, will serve as acting chief executive. The abrupt departure of Mr Auchincloss follows the appointment of Manifold as BP’s new chairman in July. Mr Auchincloss took over at the top when former boss Bernard Looney quit in September 2023 after failing to disclose his past relationships with company colleagues. became chair, I expressed my openness to step down were an appropriate leader identified who could accelerate delivery of BP’s strategy,” Mr Auchincloss said. Ms O’Neill’s appointment makes history as she becomes the first woman to run BP and the first ever outsider to take on the post, and also the first woman to head up a top five global oil company. oil and gas firm Woodside Energy since April 2021, having been promoted after taking on a number of senior roles at the firm since joining in 2018. for 23 years in a raft of executive roles, having started her career with the firm in At Woodside, she oversaw the takeover of BHP Petroleum International in 2022 and has grown the firm into the largest energy company listed on the Mr Manifold said her appointment will help ramp up plans to become “more profitable”. Shareholders in the firm have become increasingly frustrated over the pace of its turnaround as its shares and earnings have lagged behind rivals. Mr Manifold said: “Following a comprehensive succession planning process, the board believes this transition creates an opportunity to accelerate our strategic vision to become a simpler, leaner, and more profitable company. has been made in recent years, but increased rigor and diligence are required to make the necessary transformative changes to maximise value for our shareholders.” He added that Ms O’Neill’s “proven track record of driving transformation, growth, and disciplined capital allocation makes her the right leader for BP”. “Her relentless focus on business improvement and financial discipline gives us high confidence in her ability to shape this great company for its next phase of growth and pursue significant strategic and financial opportunities,” he added. Ms O’Neill said: “With an extraordinary portfolio of assets, BP has significant potential to re-establish market leadership and grow shareholder value.” BP shares remained largely flat after initially edging higher after market opening on Thursday. Analyst Ashley Kelty, at Panmure Liberum, said: “This is a really positive update, as Murray Auchincloss was one of the chief architects of the disastrous pivot towards low margin renewables that BP undertook under disgraced former chief executive Bernard Looney. “His uninspired leadership has seen BP underperform peers for a number of years. “Ms O’Neill does have a job on her hands as the balance sheet is in poor shape and the bloated cost base needs to be addressed.”",business,The Independent
https://www.independent.co.uk/news/business/hovis-abf-takeover-cma-bid-b2887778.html,Hovis takeover bid investigated by competition watchdog,2025-12-19T13:59:05.000Z,"I would like to be emailed about offers, events and updates from The Independent. Read our The UK’s competition watchdog has formally launched an investigation into ’ (ABF) proposed takeover of the historic Hovis brand. from its US private equity owner, The acquisition would see Hovis merge with ABF’s existing Allied Bakeries business, which is responsible for producing popular brands such as Kingsmill and Allinson’s bread. This consolidation is expected to create a significant new player within the baking sector, poised to compete directly with established names like Warburton’s and various supermarket own-label products. Anticipation for a regulatory review by the The watchdog’s formal phase one investigation, initiated on Friday, follows a September request for comments from parties linked to the deal regarding its potential impact on market competition. The watchdog said it will confirm whether the merger needs a more thorough phase two probe by February 19. An ABF spokeswoman said: “This formal step is an important milestone and follows ABF working constructively with the CMA to outline the challenges and changes taking place in the UK’s “ABF will continue to work closely with the CMA to ensure this case is run as efficiently as possible and to demonstrate why this transaction will help to create a more sustainable competitor that is better able to invest, innovate and deliver for customers.” The Hovis deal comes after ABF launched a strategic review of the Allied Bakeries business, which has been loss-making in recent years because of cost pressures and changing consumer demand. It said the merger would combine “the production and distribution activities” of the businesses and lead to “significant costs synergies and efficiencies”.",business,The Independent
https://www.independent.co.uk/news/business/aim-ing-us-food-and-drug-administration-london-dax-b2889723.html,FTSE 100 moves ahead amid surprise US growth jump,2025-12-23T17:21:17.000Z,"I would like to be emailed about offers, events and updates from The Independent. Read our The FTSE 100 was in festive mood on Tuesday, closing higher after a report showed improved UK business confidence and the US economy grew more than forecast in the third quarter. The FTSE 100 index closed up 23.25 points, 0.2%, at 9,889.22. The FTSE 250 ended up just 6.83 points at 22,349.55, while the All-Share closed down 1.67 points, 0.2%, at 758.81. UK business confidence increased to 47% in December, rising five points from last month and standing 10 points higher than the start of 2025, according to the latest Lloyds Business Barometer. In addition, optimism towards the wider economy reached a four-month high, up 11 points to 42%. The renewed economic optimism offset a slight dip in firms’ expectations for their own trading prospects, which decreased by one point to 52%. “It is great to see business confidence ending the year on a higher note,” said Hann-Ju Ho, senior economist at Lloyds Commercial Banking. Construction saw the sharpest improvement, up 22 points to 61%, its highest level seen this year. Manufacturing also was up five points to 49%, while retail firms edged higher to 47%, likely reflecting seasonal demand. In European equities, the CAC 40 in Paris closed down 0.2%, while the In Copenhagen, Novo Nordisk jumped 9.2% after the approved its once‑daily Wegovy pill, the first oral glucagon‑like peptide‑1 therapy cleared for weight management. “As the first oral GLP-1 treatment for people living with overweight or obesity, the Wegovy pill provides patients with a new, convenient treatment option that can help patients start or continue their weight loss journey,” said Novo chief executive Mike Doustdar in a statement late on Monday. The company expects to launch the Wegovy pill in the US in early January 2026. Stocks in New York were higher at the time of the equity market close. The Dow Jones Industrial Average was up 0.2%, while the S&P 500 and the Nasdaq Composite were both 0.3% higher. The yield on the US 10-year Treasury was quoted at 4.18%, widened from 4.17%. The yield on the US 30-year Treasury was quoted at 4.84%, stretched from 4.83%. Figures showed US economic growth accelerated in the third quarter of the year, markedly outperforming expectations. According to Bureau of Economic Analysis data, US gross domestic product expanded 4.3% on an annualised basis quarter-on-quarter in the three months to September 30, easily beating the 3.3% growth predicted by consensus cited by FXStreet, and accelerating from a 3.8% expansion in the second quarter. said the figure was “eye-popping”, primarily due to a strong performance from net trade with exports rising 8.8% and imports falling 4.7%, while consumer spending grew a robust 3.5% versus the 2.7% rate expected. But while it was a “fantastic outcome”, ING noted fourth-quarter GDP is likely to record growth that is considerably slower, thanks in part to the effects of the month-long government shutdown. “We also can’t see the net trade component continuing to make such a strong contribution while consumer spending is also set to slow,” ING added. Other US data was mixed, with industrial production beating expectations, but consumer confidence and durable goods orders falling short of hopes. The pound was quoted at 1.3481 US dollars at the time of the London equities close on Tuesday, up from 1.3452 on Monday. The euro stood at 1.1777 dollars, higher against 1.1759 dollars. Against the yen, the dollar was trading lower at 156.37 yen compared to 156.95. Back in London, Metlen Energy & Metals was the best FTSE 100 performer, rising 6.8%. It said it has completed the sale of a portfolio of solar farms and co-located battery energy storage systems in Chile to a subsidiary of Glenfarne Group at enhanced terms. Metlen is an Athens-based aluminium producer and electricity generator. Glenfarne is a New York and Houston-based developer, owner, operator, and industrial manager of energy and infrastructure assets. In April, Metlen had said Glenfarne unit GAC RS Chile II Spa would pay 815 million dollars (£606 million) for the assets. On Tuesday, Metlen said the final price to be paid is 865 million dollars (£643 million), reflecting the “value creation opportunities emerging in the Chilean market”. Videndum plunged 56% as the provider of broadcasting hardware and software said a planned refinancing will, if successful, see current shareholdings “very significantly diluted”, while completion is also not guaranteed. The firm said the main components of a refinancing proposal have now been agreed in principle with the revolving credit facility lenders and its two largest shareholders. But the firm warned any share issue would be “very significantly below” their current nominal value of 20p per share. Gut Gulf Marine Services fared better, climbing 11% after reporting a new contract award that covers two of its large-class vessels in Europe. Neither the name of the client nor the financial terms of the contract were disclosed, but Gulf Marine Services said the award increases its contracted backlog to 540 million dollars. Brent oil was quoted at 62.09 dollars a barrel at the time of the London equities close on Tuesday, up from 61.87 dollars late on Monday. Gold traded at 4,462.05 dollars an ounce, up from 4,440.54 on Monday. The biggest risers on the FTSE 100 were Metlen Energy & Metals, up 2.80 euro cents at 44.00 euro, Anglo American, up 88.00 pence at 2,993.00p, Antofagasta, up 67.00p at 3,235.00p, BT, up 2.80p at 185.05p and Airtel Africa, up 4.80p at 337.80p. The biggest fallers on the FTSE 100 were Diageo, down 29.00p at 1,588.00p, Ashtead Group, down 78.00p at 5,192.00p, Convatec, down 3.20p at 238.60p, Burberry, down 16.00p at 1,261.50p and easyJet, down 6.29p at 506.80p. Wednesday’s economic calendar includes US weekly jobless claims data. There are no significant events scheduled in Wednesday’s UK corporate calendar.",business,The Independent
https://www.independent.co.uk/travel/news-and-advice/dubai-international-airport-heathrow-emirates-b2887099.html,More passengers now disembark at Dubai rather than connect as flight numbers surge,2025-12-19T15:51:33.000Z,"I would like to be emailed about offers, events and updates from The Independent. Read our International will soon become the first airport in the world to handle 100 million passengers in a year. Some 40 years after began flying to and from the UAE hub, tens of millions of those travellers are transferring between flights. But in a dramatic switch compared with the pre-Covid era, a majority of passengers are starting or ending their journey in Dubai. In 2019, around 40 per cent of travellers at Dubai International Airport were “O&D” traffic. This aviation acronym stands for origin and destination – signifying Dubai is the start or the end of the journey. But in figures just revealed by the airport, the proportion has soared to 55 per cent. Robert Whitehouse, vice-president of research at Dubai Airports, said the growth “reflects a balanced mix of inbound visitors, outbound travel from residents and the many people choosing to make Dubai their home”. A key lure for tourists is the Burj Khalifa, the world’s highest building – over half a mile high. New attractions, hotels and restaurants are constantly opening in Dubai. – with most of their passengers ending their journeys in Dubai. In addition, Austrian Airlines has relaunched its link from Vienna. From Asia, three new twice-weekly flights have begun: Traffic from Saudi Arabia has also risen significantly, with numbers expecting to reach eight million by the end of the year – roughly 22,000 passengers per day to and from the kingdom. Dubai became the busiest international aviation hub in the world in 2014, overtaking Heathrow for non-domestic passengers. But it faces strong competition from Doha, Abu Dhabi, Istanbul and the planned base of Riyadh Air in the Saudi capital. At Doha’s airport, three out of four passengers are changing planes – the vast majority on Qatar Airways. But Abu Dhabi, hub for Etihad, has seen a drop in the proportion of connecting traffic, with about half travelling to and from the Emirate. The Zayed National Museum opened in Abu Dhabi earlier this month, and the late Frank Gehry’s Guggenheim is expected to welcome visitors in 2026. Among other global hubs, the percentage of transfer passengers is: Measuring transit passengers at US and Canadian airports is difficult because all arriving international travellers are required to go through immigration checks as though they were ending their journeys. Dubai is expected to reach 100 million passengers in a calendar year either in the last few days of 2026 or during 2027.",business,The Independent
https://www.independent.co.uk/news/business/bank-of-england-interest-rates-experts-mpc-office-for-national-statistics-b2886725.html,Bank of England poised for Christmas interest rate cut after inflation slows,2025-12-18T06:57:11.000Z,"I would like to be emailed about offers, events and updates from The Independent. Read our Interest rates are set to be cut before Christmas after inflation fell to an eight-month low in November, economists think. The Bank of England is widely expected to reduce borrowing costs to 3.75% from 4% when it next announces its next decision on Thursday. This would bring borrowing costs down to the lowest rate since the beginning of February 2023. have said the Bank’s Monetary Policy Committee (MPC) will be encouraged by recent economic data to lower rates at its final meeting of the year. In particular, the decision follows the release of the latest inflation data, which showed a bigger drop to Consumer Prices Index (CPI) inflation than analysts had been expecting. The rate of CPI fell to 3.2% in November, from 3.6% in October, the This was largely driven by food and drink inflation which dropped to 4.2% from 4.9%, while alcohol and tobacco prices also eased. Danni Hewson, head of financial analysis for , said: “Although 3.2% is still way above the Bank of England’s target, it is expected to be the final piece in the puzzle which will enable rate setters to deliver their own festive gift to borrowers with an interest rate cut on Thursday.” The Bank is tasked with bringing inflation down to the 2% target level. Ms Hewson added: “There are still massive question marks about what 2026 will bring and markets don’t expect the Bank of England to cut interest rates more than once or twice over the next year, so borrowers hoping to see a return to the ultra-low levels many people had become used to will have to adapt.” James Smith, developed market economist for , said the sharp drop in November inflation “green lights” a December rate cut. “Christmas has come early for the doves at the Bank of England, with inflation coming in well below expectations in November,” he said. Mr Smith said he was expecting inflation to edge higher in December, partly due to a seasonal spike in air fares. However, he said the “latest drop in inflation fits into a broader body of evidence suggesting that price pressures are cooling”, adding: “We expect headline inflation to fall pretty close to 2% by May.” He is forecasting another two cuts to interest rates in February and April next year. is expected to take note of other signs that the economy is cooling including rising unemployment, slower wage growth and stagnant economic growth.",business,The Independent
https://www.independent.co.uk/news/business/gold-aim-gdp-rank-group-mark-wilson-b2889130.html,Gold glows but blue chips struggle in quiet trading,2025-12-22T17:18:58.000Z,"I would like to be emailed about offers, events and updates from The Independent. Read our The FTSE 100 closed lower on Monday in lacklustre trading, amid a downbeat view of the UK’s economic prospects for 2026. The index closed down 31.45 points, 0.3%, at 9,865.97. The FTSE 250 ended up 30.01 points, 0.1%, at 22,342.21, and the All-Share closed up 3.09 points, 0.4%, at 760.48. The Confederation of British Industry (CBI) said firms across the private sector once again expect activity to fall in the next three months, extending a run of negative predictions that began in late 2024. Scope Markets analyst Joshua Mahony commented: “European markets have entered the final full week of 2025 on a largely tepid tone with many easing back ahead of a shortened week that looks likely to see lower volume and lower volatility.” The CBI’s Alpesh Paleja said: “Our latest surveys round off a disappointing year for private sector growth. They mark a continuation of the headwinds that have plagued businesses over the past 12 months: tepid demand conditions, with households cautious around spending; and strong cost pressures squeezing margins. “Uncertainty ahead of November’s budget also put the brakes on key spending decisions and big projects, choking up pipelines of work. The latest growth Indicator suggests that the alleviation of this uncertainty hasn’t materially boosted activity.” The CBI’s report came as data showed the UK economy suffered a growth slowdown in the third quarter of 2025. According to the Office for National Statistics (ONS), UK gross domestic product (GDP) nudged 0.1% higher quarter-on-quarter in the three months to September 30. had risen 0.2% in the second quarter, downwardly revised from a previously-reported 0.3% advance. “In output terms, growth in the latest quarter was driven by increases of 0.2% in services and 0.2% in construction; the production sector fell by 0.3%,” the ONS said. AJ Bell analyst Danni Hewson commented: “With the Bank of England expecting growth to come to a standstill in the last few months of the year, thanks in part to the impact of the budget on overall confidence, it’s clear there are huge challenges to overcome if the UK’s growth story is going to become more compelling.” In European equities on Monday, the CAC 40 in Paris closed down 0.4%, while the DAX 40 ended slightly lower. The pound was quoted at 1.3452 US dollars at the time of the London equities close on Monday, higher compared to 1.3373 on Friday. The euro stood at 1.1759 dollars, higher against 1.1715 dollars. Against the yen, the dollar was trading lower at 156.95 yen, compared to 157.46. Stocks in New York were higher at the time of the London equity market close. The Dow Jones Industrial Average was up 0.5%, while the S&P 500 and the Nasdaq Composite were both 0.6% higher. UBS thinks US equities have room to rally further. “We expect the S&P 500 to reach 7,300 by June next year and 7,700 by the end of 2026, driven by strong estimated earnings growth of 10% and looser Federal Reserve policy. In addition to the transformative force of AI, we believe the structural trends of electrification and longevity will also drive equity performance for the long term,” the Swiss bank said. The yield on the US 10-year Treasury was quoted at 4.17%, widened from 4.14%. The yield on the US 30-year Treasury was quoted at 4.83%, stretched from 4.82%. posted another record high, with the price of the yellow metal quoted at 4,440.54 dollars an ounce, up from 4,348.80 on Friday. Endeavour Mining and Fresnillo tracked gold higher, rising 1.9% and 2.8%, respectively, to become the best performers in the FTSE 100. On the FTSE 250, Hochschild Mining rose 3.7%. Harbour Energy fell 1.3% after announcing the USD3.2 billion acquisition of LLOG Exploration, which it said will materially improve cash flow and support “competitive shareholder distributions”. called the deal a “strong positive”. “In our view this is a game changer of a deal for Harbour Energy,” he said, adding that the acquisition is an “excellent strategic deal”. The move brings strategic entry into the US and tangible exploration exposure, Mr Wilson explained. shed 4.7% after reporting that its Spanish arm has been the victim of payment fraud. The Grosvenor casino and Mecca bingo owner said its Enracha and Yo businesses in Spain suffered from payment fraud totalling around 7.1 million euro. Elsewhere, Enwell Energy plummeted 29% after reporting its gas processing facilities at its Vasyschevskoye gas and condensate field in Ukraine were the subject of an attack by Russian military drones last week. Brent oil was quoted at 61.87 dollars a barrel at the time of the London equities close on Monday, up from 60.16 dollars late on Friday. Kathleen Brooks at XTB noted that the oil price increase followed the US boarding a sanctioned oil tanker near Venezuela. “The US has imposed an oil blockade on Venezuela, to choke off revenues that fund the Maduro government. When the oil blockade was announced last week, it sent the price of oil soaring and helped Brent crude to rise above 60 dollars after it had slid below this key threshold on the back of concerns about excess supply. “However, there is a concern that Venezuela alone does not currently produce enough oil to move the market for the long term and gains could be fleeting,” she added. The biggest risers on the FTSE 100 were Fresnillo, up 90.00 pence at 3,260.00p, Airtel Africa, up 6.60p at 333.00p, Endeavour Mining, up 76.00p at 3,986.00p, Rio Tinto, up 93.00p at 5,931.00p, and Melrose Industries, up 5.40p at 582.00p. The biggest fallers on the FTSE 100 were DCC, down 268.00p at 4,708.00p, Diageo, down 61.50p at 1,617.00p, Coca-Cola Europacific Partners, down 160.00p at 6,820.00p, Pershing Square Holdings, down 98.00p at 4,800.00p and WPP, down 5.70p at 328.70p. Tuesday’s economic calendar has minutes from the Reserve Bank of Australia meeting, GDP data in Canada and flash quarterly personal consumption expenditures figures in the US. There are no significant events scheduled in Tuesday’s UK corporate calendar.",business,The Independent
https://www.independent.co.uk/news/business/denise-coates-bet365-pay-bonus-b2889679.html,Bet365 boss rakes in huge £280m pay packet despite weaker profits,2025-12-23T16:19:28.000Z,"I would like to be emailed about offers, events and updates from The Independent. Read our Denise Coates, the head of betting giant Bet365, has solidified her standing as one of the UK’s highest-paid executives, with her remuneration package reaching at least £280 million over the past year. The billionaire entrepreneur, who co-runs the Stoke-based firm with her brother, received this substantial total pay deal despite the company reporting weaker profits. Newly filed Companies House accounts for the business indicate Ms Coates was allocated a salary of £104 million for the financial year ending March 2025. The accounts also reveal the company distributed a £353.6 million dividend to shareholders for the year, over three times the previous year’s payout. She will be eligible for at least half of this, or almost £177 million, as majority shareholder of the business. Ms Coates therefore received at least £280 million for the year, representing a sharp rise from the roughly £159 million deal she got last year. It takes her total pay and dividends to around £1.8 billion for the past eight years. The increase comes after the group reported stronger revenues, which rose 9% to 4.04 billion for the year, on the back of growth in both its sports and gaming operations. Growth benefited from a “successful” Euro 2024 tournament during the financial year and expansion into new markets. However, the pay increase also came despite the group revealing that pre-tax profits slid to £338.5 million from £596.3 million a year earlier. In May, the Guardian reported Ms Coates and her family were assessing a potential sale of the business which could value it at up to £9 billion.",business,The Independent
https://www.independent.co.uk/news/business/warner-bros-paramount-netflix-batman-harry-potter-b2886268.html,Warner Bros Discovery urges shareholders to reject Paramount takeover bid,2025-12-17T13:10:42.000Z,"I would like to be emailed about offers, events and updates from The Independent. Read our Discovery has told shareholders to reject a hostile takeover bid from rival It has pushed back against the approach and stressed it favours a deal from streaming giant to take control of its movie studios, cable networks and streaming service. Bosses at Warner Bros, which makes franchises such as , said the proposed deal from Paramount was “inadequate” and poses a “significant risk” to shareholders. Samuel Di Piazza Jr, chairman of the Warner Bros board of directors, said: “This offer once again fails to address key concerns that we have consistently communicated to Paramount throughout our extensive engagement and review of their six previous proposals. “We are confident that our merger with Netflix represents superior, more certain value for our shareholders and we look forward to delivering on the compelling benefits of our combination.” Paramount lodged a 30 US dollars (£22.50) a share bid for Warner Bros, days after the company agreed to be bought by Netflix in early December in a 72 billion dollar (£54 billion) deal. Paramount’s offer values Warner Bros at 108.4 billion dollars (£81.3 billion) including debts, trumping Netflix’s 27.75 dollars (£20.81) per share offer, which values Warner Bros at 72 billion dollars or 82.7 billion dollars (£62 billion) including debts. Netflix agreed to buy the Warner Bros Discovery film and TV studios business whereas Paramount has bid for the whole of Warner Bros. Earlier on Wednesday, Affinity Partners, the private equity firm owned by US President Donald Trump’s son-in-law Jared Kushner, pulled its backing from Paramount’s bid. Mr Trump previously warned the Netflix takeover of Warner Bros “could be a problem” because of its combined market share, confirming he would be involved in the decision about whether the US federal government should approve the deal. Paramount said in its appeal to win over Warner Bros shareholders that its offer would be more likely to pass regulatory scrutiny. Mr Kushner’s decision to pull his firm’s financial backing is seen as taking away a possible advantage for Paramount to secure Mr Trump’s approval. Paramount’s bid still has the financial backing of wealth funds run by three governments in the Persian Gulf, widely reported as Saudi Arabia, Abu Dhabi and Qatar. Paramount earlier revealed it had made six takeover approaches to Warner Bros over 12 weeks, but claimed Warner Bros “never engaged meaningfully”.",business,The Independent
